mean,mean,mean
9.207,296.3,263.82
9.101,297.9,321.64
8.681,305.5,532.82
8.867,305.5,578.95
9.418,311.8,1138.3
8.576,313.4,1111.9
8.666,313.4,1386.4
8.753,313.4,1314.4
8.771,317.2,1274.8
9.151,319.9,1114
8.511,325.3,907.32
8.602,307.5,604.33
8.679,307.5,551.47
8.515,308.8,595.23
9.13,311.4,1096
8.871,311.8,1043
8.768,313.7,961.92
9.15,268.3,1374.8
9.295,269.6,1416.7
8.976,269.9,1311.3
8.563,266.5,1104.3
8.535,271.4,1144.2
8.813,266.6,1239.9
8.533,263.8,1125.7
8.645,261.4,1184.6
8.713,253,1197.8
8.596,255.9,1148.1
8.849,258.7,1244.5
8.713,238.9,1189.7
8.886,225.3,1243.3
8.737,226.3,1161.6
8.725,230.8,1155.8
8.666,227,1207.4
8.545,223.5,1061.8
8.536,224.1,1044.3
9.128,222,1359.9
9.207,226.3,1406
8.705,228.5,1194.1
8.508,228.2,1076.7
8.54,218.1,1068
8.523,217.8,1066.5
8.763,204.3,1174.4
9.356,204.9,1524.8
9.256,204.9,1468.7
9.177,202.4,1443.5
9.268,199.3,1429.3
9.499,199.1,1597.4
9.247,215.8,1419.9
9.456,219,1574.1
9.107,220.1,1369.2
8.982,221,1295.5
8.786,221.2,1188.1
8.701,221.1,1160
8.636,220.3,1175.4
8.682,219.8,1196.4
8.642,219.2,1157
8.545,221.7,1108.7
8.53,220.2,1125.4
8.824,194.8,1239.4
8.691,200.1,1179
8.793,200.3,1234.1
8.965,192.6,1300.1
9.02,191.2,1295.1
8.958,193.9,1261.9
8.902,196,1275.4
8.819,201.9,1248.8
8.522,199.2,1133.8
8.584,188.4,1159.1
9.046,276.2,1219.7
8.767,287.1,1185.3
8.651,285.8,1177.6
8.9,280,1528.7
8.932,281.7,1527.6
8.576,279.5,1167.7
8.685,268.4,1146.3
8.746,276.5,1054.6
9.486,136.7,1145.4
9.337,137.4,1211
8.814,137.3,1180.8
9.357,138.6,1317.3
8.906,137.5,1523.2
9.393,137.3,1749.5
9.449,137.2,1568.7
8.977,137.2,1182.2
8.65,137.2,1126.7
8.721,137.2,1085
8.59,145.9,1043.3
8.623,147.9,1128.8
9.201,151.9,1488.8
8.972,153.7,1293.2
9.293,153.8,1424.1
9.168,156.6,1599.7
9.368,155.5,1481.9
9.442,235.2,1535.8
9.483,232.8,1559.1
9.389,228.1,1504.2
9.018,227,1349.8
8.764,227.7,1228.9
8.7,222,1192.3
9.174,218.1,1425.9
8.81,218.5,1213.1
8.828,225.4,1219.1
8.672,230.6,1153.8
8.609,231,1113.3
8.657,228.3,1148.7
8.829,228.3,1210.2
8.856,228.3,1229.1
9.402,228.3,1552.5
8.869,231.7,1276.9
8.767,234.6,1227.6
9.29,234.6,1503.2
8.603,232.2,1110.8
8.979,226.9,1299.3
9.409,225.3,1533.8
9.385,222.6,1562.3
9.216,221.4,1448.4
9.212,220,1449.1
9.479,244.9,1547.3
9.18,244.9,1408.4
9.151,243.3,1399.5
8.548,238.6,1098.1
8.588,238.7,1101.9
8.995,240,1329.2
9.277,240,1505.3
8.67,238.6,1154.9
8.599,237.7,1124.5
8.84,240,1217.9
9.01,242.6,1310.4
8.981,237.3,1303.1
8.998,229.8,1304
9.052,246.4,1323.9
9.252,244.9,1411.5
8.607,243.6,1110.8
9.151,248.9,1274.7
8.974,246.3,1273.7
8.516,246.4,1042.7
8.729,247.5,1367.3
8.748,223.2,1210.1
9.02,229.8,1320.6
8.701,229.5,1174.5
8.635,236.9,1112
9.082,239.2,1412.7
8.558,234.6,1170.5
9.012,228.9,1272.5
9.284,233.7,1411.8
8.897,233.2,1270
8.905,232.1,1268.7
8.969,214,1345.6
9.173,212.9,1575
9.327,217.9,1527.3
8.607,216.2,1074.3
8.655,212.7,1145
8.86,210.4,1160.6
8.736,210.7,1112.2
8.863,213.2,1218
8.981,208.9,1253.4
8.654,207.9,1124.2
8.584,171.1,968.49
9.14,170.8,1205.3
9.399,170.2,1343.8
9.286,169.1,1358.1
9.221,169.3,1691.9
9.074,168.7,1372.3
9.343,166.7,1205.5
9.361,169.5,1376
8.742,170,1201
8.543,169.5,981.39
8.882,169.8,1333.2
8.984,170.7,1378.3
9.155,170.4,1439.3
9.348,169.5,1416.4
9.19,169.5,1240.3
8.709,169.5,1187.9
8.711,169.5,1182.6
8.746,169.5,1113.3
8.592,169.5,1217.8
9.252,169.9,1580.4
9.366,169.7,1639.2
9.453,168.2,1686.3
9.392,163.8,1767.8
9.008,161.8,1517.6
8.704,161.8,1387.8
8.889,158.6,1217.5
9.483,161.1,1627.3
9.195,163.7,1457.8
8.739,157.9,1394.9
8.803,144.6,1175
9.326,146.7,1459.4
8.912,149,1366.9
8.96,151.2,1333.8
9.458,154.6,1320.4
9.141,157.9,1505.8
8.73,139.5,1094
9.173,140.6,690.79
8.929,140.4,413.25
9.236,140,453.48
9.472,143.2,1816.9
9.132,144.1,1482.5
9.104,141.9,766.58
8.715,141.4,1040
9.342,164.1,1544.7
8.6,153.9,1399.6
9.126,148.3,1477.5
9.115,146.7,1466.8
8.843,148.3,1323.1
8.76,148.2,1331.2
9.399,147.8,1661.7
9.41,145,2048.1
9.278,145.9,1717.2
9.471,164.1,1863.5
9.199,169.7,1420.3
8.649,169.7,1111.9
8.698,168.8,1113.1
9.197,168.5,1385
9.423,215.3,1604.2
9.141,217.7,1393.9
9.058,220.5,1370.8
9.064,222.3,1362.2
8.819,224.5,1251.9
8.517,228.9,1141.6
8.522,235,1143.5
8.61,243.8,1149.4
8.69,248.3,1164.4
8.653,296.2,534.96
9.016,293.6,1234.4
8.793,279.7,1186.2
9.255,279.6,1917.9
9.19,279.8,1612
9.271,262.1,1471.6
9.396,261.3,1581.4
8.8,265.1,1227.1
8.681,266,1174.2
8.784,269.8,1221.9
8.602,264.7,1145.7
8.696,267.5,1165.4
8.724,267.6,1154.8
8.929,267.1,1297.9
8.764,269.8,1183.4
8.535,135.7,277.17
8.846,169.9,1107.3
9.31,183.7,1471.9
9.361,184.9,1497.4
9.44,185.9,1593.1
9.399,229.6,1501.6
8.986,222.3,1299.5
9.204,209.9,1426.2
8.789,211.2,1249.2
8.566,214.4,1152.3
8.699,208.5,1192.7
8.695,206.1,1142.4
9.124,206.5,1350.9
9.149,228.7,1443.3
8.913,226.9,1244.4
8.752,224.7,1226.4
8.541,220.9,1106.6
9.487,215.4,1601.6
9.34,262.8,1515.4
9.216,266.1,1427.2
9.34,261,1460.2
8.726,263.4,1204.2
9.009,174.7,1541.9
9.362,174.3,1636.3
9.425,227.3,1544.1
9.237,237.5,1440.3
8.998,333.8,709.04
9.338,335.3,898.25
9.084,337.5,757.72
9.488,340.7,681.89
8.587,343.2,599.23
8.548,276.3,997.12
8.609,271.4,1061.5
8.639,279,1404.3
8.513,275,1153.8
8.704,276.8,965.3
8.629,287,828.55
8.744,282.3,886.66
8.564,239.1,1062.6
8.891,238.8,1284.3
9.028,239.8,1343.6
9.121,243.1,1375.6
9.19,252.1,1382.4
9.225,251.8,1407.8
9.331,254.5,1504.4
9.386,255.9,1531.2
9.055,249.7,1349.6
8.935,248.5,1286.9
8.821,230.9,1205.8
8.757,227.2,1218.3
9.383,229.1,1510.3
9.21,230.5,1421.1
9.11,229.8,1383.6
8.821,229.5,1253.9
8.628,229.5,1105.1
8.75,38.61,511.73
8.524,38.77,489.3
8.637,40.75,462.7
8.53,43,484.24
8.674,254,1139.3
8.969,256.3,1328.9
8.926,256.3,1198.3
9.125,257.8,1314.9
8.949,257.8,1339.9
8.607,256.3,1072.1
8.656,252.7,1223.3
8.857,251.7,1427.6
8.923,254.6,1318.1
8.865,254.2,1133.8
8.843,255.4,1242.4
8.578,261.2,1120.4
8.728,259.7,1140.8
8.884,260.7,1233.3
8.668,262.6,1136.8
8.605,261.4,1080.6
8.548,263.3,1111.1
8.658,260.9,1109.6
8.534,257.5,1067.1
8.706,258.6,1145.3
8.605,260.4,1114
8.664,262.1,1081.5
8.71,263.3,1173.3
8.724,262.9,1197.7
8.929,262.8,1303.9
9.233,261.2,1519.3
9.341,260.4,1513.1
9.283,260.2,1327.9
9.328,259.8,1459.4
9.148,256.8,1268.6
9.082,256.6,1302.7
9.159,258.3,1453
9.261,258.9,1468.2
9.139,258.9,1427.6
9.464,258.9,1557.7
9.08,248.7,1365.6
9.492,266.9,1515.2
8.657,266.8,1118.6
8.765,273.8,1587.9
9.198,270.1,1641.4
9.299,271.9,1612.8
9.372,274.7,1696.2
9.299,276.9,1614.3
9.171,276.9,1655.6
8.876,276.9,1434.2
9.057,290.8,764.54
8.548,292,540.04
8.943,253.6,1376.4
8.726,255.4,1131.6
8.558,252.2,1127
8.697,249.5,1154.6
8.883,248.4,1212
8.925,245.4,1268.6
8.874,245.1,1152.9
9.059,248.5,1441.3
9.155,249.4,1327.4
9.229,252.1,1398.1
9.372,254.4,1427.4
9.02,254.4,1423.3
8.887,253.7,1225.4
8.916,252.7,1163
9.084,252.3,1276
9.254,250,1499
9.262,248.3,1472.5
9.496,247.7,1498.3
9.397,246.6,1591.6
9.485,245.3,1535.3
9.359,245.3,1536.7
9.25,245.3,1475.7
8.94,245.3,1271.3
8.792,238.8,1180.4
8.854,235.4,1248.9
8.672,238.6,1154.7
8.789,238.6,1239.4
8.606,238.4,1119.5
8.516,237,1070.3
8.727,236.1,1197.9
9.453,236.3,1610.4
9.496,238.1,1598.1
9.405,238.1,1526.6
9.227,238.1,1451.5
8.815,238.1,1254.8
8.662,237.8,1149.1
8.904,243.5,1305.6
8.767,243.5,1191.8
8.628,243.5,1111.9
8.811,243.5,1236.4
9.17,245.2,1420.6
8.856,246.1,1281.4
8.817,246.1,1232.7
8.61,245,1148.1
8.597,243.3,1100.2
8.763,244.5,1196.2
8.64,247.8,1112.9
8.778,246.9,1268.3
8.955,246.9,1351
9.433,247.1,1600.4
9.194,247.5,1427.6
9.211,246.1,1460.1
9.197,244.9,1383
9.102,238.7,1500.6
8.82,239.5,1175.1
8.986,236.6,1231.6
9.249,236.7,1459.9
8.815,235.8,1205.5
8.784,236.3,1253.8
9.087,237.5,1366.7
9.238,239.1,1382.8
9.482,253.2,1579.6
9.207,253.2,1443.5
9.011,253.2,1368.1
8.993,253.2,1353.8
9.04,253.2,1342.4
9.199,267.7,1436.9
8.904,265.5,1306.1
9.091,266.5,1317.4
9.142,270.3,1519
8.949,272.6,1318.1
9.097,264.1,1241.6
9.141,265,1462.6
8.697,265.2,1038.3
8.835,268.2,1292.1
9.244,262.9,1374.9
9.094,265.9,1415.3
8.666,271.1,931.28
8.853,270.1,1415.6
9.384,269.6,1553.7
9.063,261,1286.7
8.906,239.9,1250.8
9.224,239.4,1398.3
8.778,239.1,1102.5
8.998,236.9,1259.4
9.381,239.6,1434.2
9.343,242.8,1491.1
8.691,239.1,1077.2
8.614,236.8,1069
9.234,237.1,1436.5
9.254,236.4,1429.1
9.236,233.4,1413.1
9.379,234.6,1632.8
9.279,232.8,1445.5
8.541,225.8,1095.5
9.412,232.8,1538.9
9.226,212.6,1415.7
9.304,274.5,1711
9.375,274.5,1545.4
8.98,274.6,1414.3
8.591,276.5,1204.4
8.582,274.5,982.31
8.727,251.5,1129.8
9.337,251.5,1432.5
9.231,258.1,1358.1
8.774,261,1141.8
8.835,262.9,1303.3
9.248,263,1458.3
9.496,263.7,1603.4
9.343,263.7,1485.8
9.362,270.2,1558.5
8.938,270.2,1623.6
9.137,270,1354.4
8.768,277,1321.2
8.93,275.8,1531.7
9.314,276.1,1655.2
9.386,277.4,1539.3
9.06,277.4,1498.2
8.991,277.4,1412.9
8.776,230.4,1195.7
8.884,298.2,394.17
9.397,300.9,165.22
9.086,298.5,122.01
8.589,298.4,94.88
9.268,230.5,1442
8.994,225.7,1277.2
9.242,224.4,1429.8
8.78,220.5,1262.9
8.622,198.6,1168.8
8.9,308,275.84
9.069,305.2,541.88
8.916,311.5,466.93
8.994,312,272.29
8.874,302.8,200.25
8.846,300.1,166.96
8.543,294.1,411.26
8.915,294.1,401.2
8.614,294.1,312.74
9.375,293.8,426.24
9.5,299.3,247.88
8.665,302.7,135.35
8.761,306.4,355.7
8.523,178.1,1155.1
8.513,179.8,1124.6
8.531,181.1,1097.5
8.88,161.3,1231.7
9.323,163.8,1555.8
8.918,33.16,836.2
9.383,24.98,1144.4
8.519,30.21,842.15
8.547,33.57,808.65
8.859,32.22,692.43
8.624,129.8,628
8.916,129,467.3
8.873,128.8,451.99
8.862,126.3,497.83
9.132,122.9,543.06
9.378,125,507.26
9.366,109.3,1388
9.465,111.9,1267.1
8.874,111.3,1121.9
9.218,111.4,1232.7
8.949,114.6,851.31
8.815,112.1,553.72
9.124,121.9,287.73
9.089,120.4,408.42
9.486,120.4,351.52
9.439,120.8,437.64
9.287,119.8,322.33
9.082,119.5,302.64
9.242,120.7,324.74
9.282,121.8,371.45
9.451,121.1,406.28
9.318,121.5,390.84
9.287,119.3,462.86
9.379,117.7,530.42
9.496,117.9,395.45
9.497,116.6,860.32
9.181,115.9,743.16
8.738,116.6,876.93
8.898,116,859.93
8.827,111.7,1018
8.742,109.3,1090.1
8.841,107.7,1188.5
9.189,108.2,1373
9.246,108.4,1392.9
9.298,99.65,1879.3
8.893,99.73,1341.8
9.387,106,1534.8
9.34,105.4,1700.7
9.424,93.29,1071.2
9.481,93.92,1222.5
9.425,93.65,1126.5
9.255,96.17,1053.3
9.045,95.05,1034.1
8.947,94.56,953.72
9.052,91.63,1086.9
9.28,93.53,1065.9
8.946,91.66,978.49
9.069,89.07,1151.7
8.879,95,972.93
9.074,88.62,1065.1
8.746,88.31,1022.9
9.213,83.51,1356.4
9.085,81.74,852.06
8.555,82.72,660.73
9.091,70.95,718.06
9.345,75.27,780.44
9.397,78.72,957.52
9.1,77.67,1030.1
9.387,77.27,833.3
9.018,77.25,982.45
8.719,75.11,1046.3
8.944,70.05,602.94
9.02,74.2,772.25
9.087,69.61,765.28
9.032,72.27,741.23
8.877,69.25,750.91
8.684,69.01,732.32
8.939,69.11,694.04
8.883,70.96,646.39
8.879,70.92,735.15
8.917,72.3,656.59
9.157,67.47,740.66
8.805,69.34,739.44
8.888,68.69,698.77
8.814,69.66,622.21
8.867,68.74,684.74
9.053,73.16,743.68
9.343,73.78,863.99
9.257,72.3,914.97
9.289,70.08,804.49
9.14,70.4,778.48
9.403,71.06,722.55
8.693,78.31,1015.7
9.24,77.96,724.27
8.605,80.5,686.36
8.602,80.38,668.47
9.031,78.25,1299.8
9.386,78.25,1275.7
9.358,77.02,901.41
9.452,68.05,1081.6
9.195,74.62,1262
9.178,75.1,911.55
9.155,69.2,941.83
8.826,70.7,682.28
8.827,69.21,616.85
8.884,67.3,639.82
9.05,69.08,817.53
8.633,66.56,654.02
9.058,65.11,931.47
9.015,63.94,704.22
9.028,61.84,699.92
9.025,56.98,745.5
9.251,55.29,477.97
9.311,56.25,439.81
9.386,57.28,448.71
9.118,55.64,549.06
9.111,55.27,611.17
9.377,53.94,573.06
9.109,56.04,589.3
9.04,51.97,493.78
9.149,52,572.86
8.541,54.96,293.22
8.786,56.71,443.05
8.576,63.54,424.73
8.61,56.94,386.82
8.569,58.11,418.05
8.697,56.01,462.69
9.024,54.43,406.75
9.178,57.07,385.49
9.117,59.44,553.75
9.038,55.51,433.93
9.035,56.94,540.34
9.073,58.71,657.25
8.893,55.57,508.68
9.105,56.19,578.52
9.157,54.36,670.37
9.362,63.4,900.51
9.153,57.69,994.68
8.853,56.03,725.87
8.924,56.24,770.96
8.999,57.64,478.45
8.748,64.93,520.27
9.033,67.39,727.06
8.906,64.83,784.97
9.325,50.51,402.41
8.874,49.82,529.11
9.461,55.31,696.39
9.075,59.67,767.45
9.118,57.92,845.59
8.691,61.61,410.84
9.111,61.62,422.31
8.957,62.8,591.57
8.9,62.89,492.74
9.067,58.62,525.53
9.011,61.08,763.95
9.262,62.72,813.92
9.468,61.71,731.48
9.001,63.41,717.41
8.611,64.51,450.7
8.561,63.93,496.83
8.847,62.71,486.22
8.725,58.66,585.39
8.502,36.87,616.66
8.518,36.92,615.84
8.525,34.45,638.94
8.562,40.79,527.13
8.553,110.6,368.79
8.914,114.7,1330.9
8.805,103.9,1050.3
8.844,106.8,1155
9.084,114.9,1431.5
8.725,119.8,1285.2
8.939,104.5,941.78
8.58,98.65,1043.1
8.762,99.74,938.06
8.688,93.07,897.92
8.862,98.34,1168.1
9.012,97.78,833.41
9.241,97.34,1115.3
9.209,96.41,925.8
9.451,94.43,1160.8
9.012,96.32,1184.3
8.516,97.5,830.54
9.139,95.95,1003.7
9.207,93.41,1213.8
8.952,92.87,977.09
8.922,94.46,907.47
8.836,98.23,859.76
8.819,94.39,910.71
8.881,94.04,906.82
9.1,92.28,926.88
9.199,92.88,1035.6
9.11,96.28,1097.2
9.389,98.71,1280.8
9.161,95.58,1041.8
8.596,91.51,826.45
8.863,94.08,893.33
8.508,98.02,1089.9
8.875,98.43,928.78
8.998,99.67,913.74
8.522,123.6,373.25
8.511,142.6,1002.8
8.689,141.9,1441.4
8.913,144.4,1618.1
9.392,138.2,1631.9
9.242,139.9,1727.6
9.398,142.7,1730
9.265,152.1,1348.1
9.065,152.2,1169.5
8.526,158.4,1296.9
8.514,159.2,1103.8
8.759,166.2,1196
9.057,164.9,1352.5
8.57,166.4,1209.9
8.901,158.9,1627.6
9.14,157.9,1749.7
9.357,158.8,1499.8
9.395,159,1542.2
9.348,157.3,1715.2
9.486,158.6,1563.4
8.82,161.7,1736.3
8.709,163.2,1601.5
8.831,164.4,1657
9.002,163.3,1570.6
9.383,163.3,1630
9.103,163,1720.6
9.156,163.6,1623.4
9.229,163.9,1667.9
9.409,162.5,1698.8
9.303,161.9,1928
8.801,165.6,1349.5
8.678,161.4,1537.3
8.656,162.9,1409.8
8.93,162.3,1405.7
8.608,158.3,1162.3
9.253,158.3,1471.9
8.813,159.2,1527.6
8.983,157.4,1535.9
9.172,155.8,1369.5
9.261,157.2,1744.8
9.468,158.8,2094.2
9.115,159.9,1383.1
8.765,160,1095.4
8.599,157.2,1254.8
9.097,158.8,1132.5
9.301,159.7,1552.2
9.487,159.8,1764
9.265,157.7,1339.3
9.177,160.9,1503.5
9.137,160,1447.6
8.771,159.4,1419.6
9.335,158.7,1697.4
8.925,158.7,1423.8
9.02,158.1,1439.2
8.564,157.4,1216
9.187,157.2,1748.4
9.325,156.8,1500.6
9.095,155.5,1485.5
8.88,156.3,1278.3
9.023,155.2,1444.8
8.956,152.5,1491.4
9.149,152.1,1545.4
9.381,169.6,1854.4
8.917,169.5,1633
9.202,169.5,1823.6
9.149,169.8,1768.4
9.147,170.9,1581.4
9.415,170.6,1693.6
9.302,156.5,1986.2
9.232,156.8,1538.3
9.489,121.7,443.99
9.279,119.5,383.9
9.211,102.5,1690.1
9.351,107.2,1068.7
8.969,99.72,1520.2
8.959,99.07,958.84
8.872,98.26,1556.3
8.616,98.75,620.52
9.203,99.47,1658.9
8.948,96.86,1362.5
8.934,98.7,1252.2
9.418,99.65,1433.5
8.626,99.7,999.95
8.922,108,1615.4
9.265,108.9,1784.2
9.452,110.6,1636.8
9.181,99.69,1302.3
9.255,99.63,1372
9.086,97.77,1189.6
9.081,97.7,925.6
8.741,94.33,802.79
8.687,96.44,848.89
8.618,73.67,560.24
9.167,75.43,641.81
9.187,77.96,766.87
9.284,83.05,883.29
9.371,83.5,1102.7
8.805,83.5,1284.9
8.504,82.89,871.39
8.843,81.37,717.62
8.805,76.46,607.95
8.625,250.8,1159
8.751,250.8,1228.8
8.58,251.3,1165
8.807,251.4,1288.1
8.842,253.6,1311.2
8.519,253.4,1113.5
9.25,257.5,1478.1
9.458,261.9,1549
9.128,265.7,1378
9.323,276.8,1919.8
9.375,278.7,1892.9
9.487,278.1,1511.3
9.414,295.6,953.76
9.074,328.9,1859.5
9.301,332.8,1195.5
9.367,327.4,1529.8
9.053,328.3,1451.8
9.179,330.6,993.73
9.449,331.5,953.68
9.09,333,860.04
9.324,333,809.62
9.335,333,557.67
9.344,333,474.04
9.241,332.8,510.77
8.636,331.7,786.38
8.538,324.3,809.19
8.754,352.5,236.56
8.821,346.8,258.03
8.66,343.3,312.84
8.57,347.7,371.2
8.511,351,669.55
8.572,351.2,687.71
8.766,349.3,536.31
8.888,347.9,720.92
8.731,350.2,860.89
8.945,57.56,937.2
9.354,348.7,720.71
8.957,349.4,535.75
9.287,349.5,617.97
8.569,344.9,494.06
8.69,343.9,533.94
8.657,19.42,156.36
8.97,350.8,653.65
8.759,350.2,839.84
8.919,350.8,576.16
8.76,350.2,452.91
8.825,350.2,575.34
8.912,350.2,501.6
8.712,350.2,411.89
8.578,222,1124
9.056,222,1341.9
9.295,220.7,1441.9
8.96,222.1,1254.5
9.323,222.2,1494.3
9.193,220.9,1463.8
9.365,219.8,1520.7
9.059,216,1351.6
8.683,216,1140.3
8.904,217.3,1298.3
8.998,217.2,1337.3
9.098,216,1380.6
8.619,214.2,1100.4
8.606,213.4,1146.3
8.569,181.9,1075.1
8.585,184.4,1099.8
8.729,184.9,1156.5
8.921,187.9,1258
8.614,191.4,1154.4
8.771,182.1,722.19
9.254,191.7,1432.2
9.052,190.8,1322.2
9.233,194.6,1468.2
9.337,194.4,1523.6
8.65,194.3,1111.3
8.937,194.3,1267.1
9.373,192.6,1518.5
9.303,192.6,1426.1
8.855,271.1,2003.4
8.668,254.5,1183.9
9.384,253.7,1541.6
8.985,264.4,1264.6
8.593,259.1,1122.3
8.786,255.9,1250
9.469,259,1577.9
9.114,239.2,1345.8
8.558,236.3,1062.6
9.105,236.3,1334.5
9.447,234,1555.6
9.309,232.9,1504.8
9.081,227,1350.7
9.388,227.1,1508.1
9.384,214.6,1536.3
8.568,213.6,1127.3
8.672,216.7,1119.1
8.831,219.9,1208.1
8.591,225,1140
8.854,219.1,1252.1
9.199,220.1,1450.7
9.204,213.6,1436.7
9.251,209.1,1416.6
9.152,210.7,1367.3
9.434,202,1532.8
9.134,200.6,1355.1
8.906,202.9,1210
8.825,207.1,1234.7
9.217,206.7,1443.1
9.385,210.5,1513.2
9.098,214.5,1346.2
8.575,210,1074.5
9.349,78.91,392.44
9.078,79.51,630.91
8.553,81.08,538.66
8.604,85.08,885.24
8.644,83.94,813.37
8.64,82.26,565.31
8.558,82.49,482.75
8.661,75.09,718.11
8.756,77.54,766.63
8.983,77.59,742.17
9.381,79.24,734.19
9.365,79.5,728.39
9.07,82.05,609.85
8.875,82.97,640.4
9.387,82.79,790.39
8.744,83.08,871.88
9.112,83.5,987.93
9.091,83.83,888.66
8.55,86.2,1124.7
9.071,88.14,1378.2
9.086,89.24,1771.7
8.556,82.79,917.71
8.877,82.79,749.62
8.907,78.87,758.12
8.873,72.53,650.23
8.758,70.02,675.24
8.57,67.9,674.81
8.662,68.31,719.94
8.688,71.99,696.28
8.768,72.8,758.11
8.841,72.39,754.19
8.79,71.39,711.08
8.663,71.6,618.62
8.742,85.72,1469.1
9.447,88.45,1543.4
9.284,87.22,909.85
9.404,84,1410.1
9.322,77.11,1056.8
9.042,76.51,790.96
8.853,78,754.91
8.748,77.81,800.64
8.506,289.4,334.36
8.91,290.2,475.27
9.027,332.9,506.79
8.953,296.7,200.91
8.923,301,306.64
8.906,305.3,481.58
8.689,293.1,150.3
9.146,292,219.94
9.461,291.9,308.04
9.25,295.4,928.39
9.246,305,957.13
9.264,291.7,524.31
8.77,289.1,380.07
8.814,287.6,487.02
8.502,288.4,517.34
8.531,254.3,1061.4
8.88,246.5,1262.8
9.169,249.7,1411.9
9.085,245,1372.7
8.986,235.8,1322.5
9.317,242.2,1475.8
9.414,245.9,1524.2
9.266,245.2,1456.1
9.443,235,1518
8.852,235,1237
9.205,231.3,1423.2
9.322,231.5,1480.2
9.017,231.1,1291.7
9.049,228.5,1316.4
9.24,227.1,1440.3
9.146,227.1,1413.8
9.24,229.3,1415.9
8.92,232.1,1251
8.593,232.1,1145.3
9.117,246.5,1356.3
8.985,246,1309.7
8.899,239.5,1312.9
8.721,242.8,1146
8.755,247.7,1120
8.917,252.7,1267
9.327,265.8,1467
8.935,258.3,1257.8
8.626,266.4,1146.9
8.859,268.1,1271
9.218,268.1,1448.6
9.384,268.1,1531.7
9.296,267.2,1450.9
8.894,265.8,1225.1
8.82,265.8,1225.1
8.801,304.3,300.99
8.712,304.4,278.61
9.105,304.2,422.29
8.841,304.2,436.83
9.364,307,660.21
8.764,307.7,439.04
8.806,307.1,438.76
8.697,308.4,482.15
9.068,307.2,425.68
8.81,307.2,599.68
9.018,307.2,957.66
9.081,307.2,1133.1
9.159,307.2,1118.1
9.155,314.8,1502.8
8.687,314.2,1357
8.981,307.7,552.28
8.728,305.8,311.68
8.663,289.6,850.09
8.654,290.1,944.03
9.414,278.6,1170.1
9.188,313.5,230.28
8.765,314.8,563.85
8.634,317.5,531.17
8.589,312.9,758.71
8.7,312.1,443.38
8.667,311.2,382.71
8.902,306,467.82
8.554,306,525.46
8.727,307.6,748.71
9.272,309.3,952.15
9.441,312.5,1015.9
9.198,316,812.49
9.047,318.6,1760.3
8.626,319.8,1083.4
8.886,316.7,802.97
8.655,317.4,917.3
8.847,315.8,704.33
8.714,330.9,1133.3
8.619,328.5,1810.9
9.445,326.8,1307.8
9.179,326.2,1839.3
8.719,333.6,1089.3
8.791,337.7,496.08
8.527,343.4,647.08
8.543,78.53,408.55
8.804,3.86,416.88
8.776,0.33,404.61
9.212,356.4,463.95
8.566,348.3,519.46
8.75,193.4,1197
8.519,189.5,1043
8.752,194,1219.8
8.597,196.6,1117
8.513,197.3,1114.3
8.538,244.7,1059.3
8.582,247.3,1089.5
8.639,246.9,1162.1
8.717,246.9,1192.2
8.732,246.5,1186.7
8.819,246.4,1183.8
8.746,245.4,1153.4
8.513,243.5,1053.8
8.678,235.5,1161.8
8.66,234.2,1101.5
8.729,229.1,1141
8.99,230.1,1287.8
9.334,230.1,1504.2
9.166,228.9,1420.8
9.237,225.8,1444.6
9.466,244.2,1553.7
9.309,290.5,1251.6
8.965,289.3,893.61
9.257,290.9,498.26
9.172,297.3,343.38
9.104,298.8,604.81
8.846,302.4,368.51
8.633,310,445.16
8.645,310,370.79
9.092,310.5,300.72
9.295,310.7,373.06
9.265,307.9,184.95
9.416,308,114.82
9.319,312.8,1002
8.94,315.9,890.89
8.602,319.5,1173.9
8.694,323,1031.7
9.138,250.5,1350.7
8.787,294.6,493.15
9.446,268.4,1546.9
9.162,260.6,1386.4
9.207,254.5,1431.1
9.087,250.4,1366.2
9.369,248.7,1521.2
9.28,258.8,1536.5
9.246,263.7,1441.2
9.118,265.3,1353.3
8.567,264.9,1080.2
8.609,264.9,1129.3
8.772,264.9,1218.7
8.741,121.1,111.75
8.568,121.4,128.55
8.502,124.4,122.33
8.858,125.5,115.94
8.998,124.7,126.28
9.355,122.3,266.07
9.367,115.2,475.35
8.898,113.8,524.41
8.765,113.8,647.18
8.803,113.8,481.6
9.02,113.8,672.12
8.595,113.8,949.09
8.662,111.8,690.02
8.593,114.7,577.72
8.708,115.6,769.14
8.605,115.6,867.31
8.527,115.6,764.76
8.662,121.3,195.01
8.744,123.8,154.46
8.895,124.5,163.11
8.961,124.5,165.57
9.181,123.7,266.14
9.176,139.2,1563.3
9.06,137.8,1392.5
8.575,137.4,1280.6
8.892,138.1,1224.1
9.394,137.3,1609.4
9.038,134,974.9
8.594,137.3,329.24
8.8,138.6,1151.9
9.251,139.2,1765.9
9.291,151.6,1300.8
8.864,150.7,1146
9.037,151.6,1026.6
9.272,160.8,1134.7
9.299,169.4,1771.8
9.249,297.2,491.04
8.763,300.9,280.03
8.94,301.2,308.54
9.04,236.9,1387.8
9.207,243,1417.3
8.59,243.3,1100.6
8.573,238.7,1107.3
9.256,237.2,1486.9
